,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
1137,300119,瑞普生物,0.17,21.96,,3.47,,6850.27,21.92,,08-28
1138,600143,金发科技,0.13,46.54,,3.47,,35072.04,46.46,,08-28
1139,600537,亿晶光电,0.01,-66.67,,0.48,,1713.92,-42.0,,08-28
1140,000858,五粮液,1.86,41.91,,12.37,,711025.56,43.02,,08-28
1141,600267,海正药业,0.02,7.14,,0.22,,1484.5,9.93,,08-28
1142,300259,新天科技,0.05,-28.57,,3.12,,5857.27,63.02,,08-28
1143,300585,奥联电子,0.18,-52.63,,6.15,,2842.66,-6.15,,08-28
1144,002885,京泉华,0.4,-31.73,,4.68,,3179.45,-8.97,,08-28
1145,601377,兴业证券,0.1,-48.1,,2.04,,68657.64,-47.56,,08-28
1146,603535,嘉诚国际,0.42,-4.55,,4.52,,6299.72,27.76,,08-28
1147,000488,晨鸣纸业,0.36,-52.0,,5.77,,178463.1,2.24,,08-28
1148,000950,重药控股,0.18,-228.57,,4.51,,30949.06,-482.32,,08-28
1149,300307,慈星股份,0.17,-22.73,,3.27,,13367.35,-22.75,,08-28
1150,600339,中油工程,0.02,-79.92,,0.52,,11873.7,-79.35,,08-28
1151,300355,蒙草生态,0.12,-52.0,,5.13,,18956.55,-52.2,,08-28
1152,300071,华谊嘉信,0.06,20.0,,4.3,,3891.65,5.96,,08-28
1153,002041,登海种业,0.04,-72.08,,1.2,,3383.73,-72.12,,08-28
1154,603008,喜临门,0.31,29.17,,4.37,,12284.77,29.55,,08-28
1155,300725,药石科技,0.67,15.36,,10.33,,5315.67,67.45,,08-28
1156,002684,猛狮科技,-0.54,-700.0,,-12.14,,-30815.92,-752.61,,08-28
1157,002057,中钢天源,0.18,-20.29,,5.49,,7058.92,30.3,,08-28
1158,600089,特变电工,0.38,-8.84,,4.64,,142482.1,4.58,,08-28
1159,600482,中国动力,0.36,12.5,,2.34,,61700.66,10.04,,08-28
1160,300103,达刚路机,0.06,-35.71,,2.27,,2034.39,-3.6,,08-28
1161,300119,瑞普生物,0.17,21.96,,3.47,,6850.27,21.92,,08-28
1162,600143,金发科技,0.13,46.54,,3.47,,35072.04,46.46,,08-28
1163,600537,亿晶光电,0.01,-66.67,,0.48,,1713.92,-42.0,,08-28
1164,000717,韶钢松山,0.73,170.43,,39.32,,175675.33,170.42,,08-28
1165,600892,大晟文化,0.02,-66.67,,0.43,,846.58,-75.67,,08-28
1166,600558,大西洋,0.05,104.0,,2.41,,4576.74,102.75,,08-28
1167,002137,麦达数字,0.12,86.61,,3.85,,6659.48,86.52,,08-28
1168,300490,华自科技,0.1,9.77,,1.95,,2367.34,29.86,,08-28
1169,603959,百利科技,0.25,177.78,,7.92,,7909.37,280.92,,08-28
1170,603989,艾华集团,0.34,-34.11,,7.04,,13093.62,-15.41,,08-28
1171,002169,智光电气,0.11,23.71,,2.96,,8306.58,23.69,,08-28
1172,300522,世名科技,0.31,-30.41,,6.09,,3674.26,26.43,,08-28
1173,601011,宝泰隆,0.1,150.0,,2.68,,15414.84,153.03,,08-28
1174,600234,ST山水,-0.01,-90.67,,-1.26,,-113.71,-90.06,,08-28
1175,601098,中南传媒,0.35,-28.57,,4.73,,63585.78,-28.0,,08-28
1176,603335,迪生力,0.04,-75.0,,2.33,,1306.06,-56.58,,08-28
1177,000863,三湘印象,0.03,-57.14,,0.58,,3703.16,-59.99,,08-28
1178,002217,合力泰,0.22,36.73,,6.67,,69751.25,36.67,,08-28
1179,300573,兴齐眼药,-0.02,-105.56,,-0.34,,-188.21,-106.56,,08-28
1180,000890,法尔胜,0.11,47.61,,4.69,,4344.16,47.67,,08-28
1181,600290,华仪电气,0.02,13.24,,0.28,,1170.29,13.64,,08-28
1182,300607,拓斯达,0.59,-28.27,,9.6,,7672.54,40.31,,08-28
1183,000930,中粮生化,0.19,-18.45,,9.66,,18327.91,-18.26,,08-28
1184,603557,起步股份,0.23,-2.92,,7.56,,10950.16,7.89,,08-28
1185,300640,德艺文创,0.16,-48.18,,4.3,,1250.66,-37.8,,08-28
1186,000975,银泰资源,0.14,42.93,,3.3,,27268.06,161.93,,08-28
1187,600768,宁波富邦,-0.02,-77.0,,-2.33,,-311.53,-76.7,,08-28
1188,300366,创意信息,0.08,-30.6,,1.41,,4184.79,-30.61,,08-28
1189,300076,GQY视讯,0.08,-300.0,,3.57,,3598.11,-292.59,,08-28
1190,000632,三木集团,0.03,175.93,,1.08,,1385.38,176.47,,08-28
1191,600827,百联股份,0.33,-5.71,,3.03,,59082.86,-6.61,,08-28
1192,600095,哈高科,-0.04,8.59,,-1.76,,-1280.3,8.64,,08-28
1193,300415,伊之密,0.28,-9.68,,11.09,,12156.57,-8.89,,08-28
1194,603801,志邦家居,0.59,10.64,,5.53,,9486.81,47.53,,08-28
1195,002078,太阳纸业,0.47,34.29,,11.18,,122820.11,40.38,,08-28
1196,600112,天成控股,-0.06,-198.31,,-2.6,,-2964.94,-198.42,,08-28
1197,300447,全信股份,0.19,-17.18,,3.89,,5946.32,-6.6,,08-28
1198,603871,嘉友国际,1.33,-29.81,,12.05,,13965.36,23.21,,08-28
1199,000703,恒逸石化,0.48,-9.43,,8.79,,110111.56,29.23,,08-28
1200,600311,荣华实业,-0.07,-1480.0,,-5.66,,-4567.75,-1491.6,,08-28
1201,000998,隆平高科,0.13,-32.69,,2.62,,15752.74,-32.69,,08-28
1202,300676,华大基因,0.52,-1.89,,4.93,,20774.58,8.73,,08-28
1203,600406,国电南瑞,0.31,121.43,,6.13,,135230.67,286.84,,08-28
1204,601990,南京证券,0.08,-20.0,,1.97,,18634.45,-23.17,,08-28
1205,300073,当升科技,0.28,-29.02,,4.75,,11280.81,-22.16,,08-28
1206,002686,亿利达,0.16,12.33,,4.73,,7267.39,12.62,,08-28
1207,600824,益民集团,0.09,-5.26,,4.34,,9470.65,-5.06,,08-28
1208,300089,文化长城,0.11,164.41,,2.48,,4949.48,175.69,,08-28
1209,300746,汉嘉设计,0.19,35.71,,4.82,,3155.67,45.11,,08-28
1210,603050,科林电气,0.15,-11.76,,2.49,,2455.19,27.63,,08-28
1211,002412,汉森制药,0.21,13.89,,4.86,,6068.12,13.87,,08-28
1212,000700,模塑科技,0.02,-86.24,,0.5,,1325.62,-84.11,,08-28
1213,600146,商赢环球,0.07,-35.96,,1.1,,3421.55,-36.12,,08-28
1214,300174,元力股份,0.29,136.8,,11.84,,7181.41,136.81,,08-28
1215,002144,宏达高科,0.31,6.9,,3.23,,5410.88,6.52,,08-28
1216,000019,深深宝A,-0.04,2.8,,-1.95,,-1824.66,2.74,,08-28
1217,603355,莱克电气,0.51,-8.93,,6.12,,20438.01,-9.27,10派20,08-28
1218,600261,阳光照明,0.11,-31.25,,4.87,,16414.03,-29.35,,08-28
1219,002881,美格智能,0.1,-52.38,,3.62,,1817.76,8.34,,08-28
1220,002898,赛隆药业,0.22,-20.51,,5.42,,3448.62,6.0,10派0.15,08-28
1221,603520,司太立,0.54,20.0,,7.3,,6497.55,19.24,,08-28
1222,300615,欣天科技,0.06,-75.07,,1.98,,907.17,-55.12,,08-28
1223,002578,闽发铝业,0.01,13.0,,0.75,,1115.34,-13.75,,08-28
1224,601579,会稽山,0.17,2.35,,2.82,,8654.97,2.51,,08-28
1225,300631,久吾高科,0.1,8.12,,1.76,,1025.16,23.66,,08-28
1226,300319,麦捷科技,0.09,44.17,,3.14,,6006.52,38.88,,08-28
1227,603628,清源股份,0.03,-66.67,,0.92,,864.18,-64.11,,08-28
1228,300664,鹏鹞环保,0.22,-25.4,,3.69,,10442.43,-13.02,,08-28
1229,600758,红阳能源,0.04,-88.24,,0.86,,4729.59,-89.5,,08-28
1230,601880,大连港,0.01,-26.15,,0.97,,17618.08,-26.14,,08-28
1231,600416,湘电股份,-0.23,-1250.0,,-3.47,,-22124.94,-1244.71,,08-28
1232,000596,古井贡酒,1.77,62.39,,13.94,,89242.23,62.59,,08-28
1233,601998,中信银行,0.53,8.16,7.68,6.92,0.25,2572100.0,7.12,,08-28
1234,002674,兴业科技,0.11,39.5,,1.45,,3370.83,39.47,,08-28
1235,002048,宁波华翔,0.47,-36.49,,3.77,,29740.86,-24.18,,08-28
1236,603016,新宏泰,0.21,5.0,,3.73,,3083.57,5.89,,08-28
1237,603060,国检集团,0.36,39.29,,7.52,,7900.0,39.31,,08-28
1238,600527,江南高纤,0.02,-28.28,,1.22,,2997.43,28.73,,08-28
1239,002433,太安堂,0.09,-40.0,,1.38,,6844.99,-39.74,,08-28
1240,000725,京东方A,0.09,-30.89,,3.45,,297520.65,-30.85,,08-28
1241,002454,松芝股份,0.15,-44.44,,2.23,,7026.92,-38.66,,08-28
1242,600969,郴电国际,0.12,-35.22,,1.31,,4493.02,-9.3,,08-28
1243,300502,新易盛,-0.07,-124.11,,-1.39,,-1515.46,-124.19,,08-28
1244,300196,长海股份,0.26,-46.94,,4.46,,10796.01,2.89,,08-28
1245,002486,嘉麟杰,-0.01,-84.16,,-0.48,,-452.9,-84.04,,08-28
1246,300212,易华录,0.24,12.44,,3.86,,10866.18,36.38,,08-28
1247,000068,华控赛格,-0.03,88.68,,-4.7,,-3017.05,88.96,,08-28
1248,300260,新莱应材,0.11,76.09,,3.18,,2216.98,77.45,,08-28
1249,600680,*ST上普,-0.22,-40.44,,-25.39,,-8223.56,-40.37,,08-28
1250,300276,三丰智能,0.09,276.55,,1.64,,4157.9,391.43,,08-28
1251,000498,山东路桥,0.12,-47.92,,3.3,,13481.92,-47.93,,08-28
1252,600730,中国高科,-0.01,-108.0,,-0.28,,-565.1,-107.73,,08-28
1253,300669,沪宁股份,0.2,-28.03,,3.8,,1707.43,-4.05,,08-28
1254,601890,亚星锚链,-0.01,-127.9,,-0.25,,-743.52,-128.07,,08-28
1255,300356,光一科技,0.04,-37.39,,1.74,,1814.59,-37.41,,08-28
1256,300050,世纪鼎利,0.05,-66.67,,1.06,,2961.15,-59.3,,08-28
1257,300703,创源文化,0.25,-37.5,,5.02,,2979.86,23.61,,08-28
1258,603003,龙宇燃油,0.06,-5.54,,0.65,,2659.12,-7.31,,08-28
1259,300099,精准信息,0.03,243.75,,1.27,,2211.14,248.7,,08-28
1260,600052,浙江广厦,0.12,200.0,,4.39,,10418.88,223.81,,08-28
1261,603703,盛洋科技,-0.02,-122.22,,-0.8,,-427.55,-121.12,,08-28
1262,603728,鸣志电器,0.23,-1.18,,4.56,,7883.42,3.76,,08-28
1263,300722,新余国科,0.29,16.0,,5.91,,2305.73,51.38,,08-28
1264,002054,德美化工,0.07,11.68,,1.59,,2846.92,11.77,,08-28
1265,600085,同仁堂,0.47,6.64,,7.32,,63937.3,6.6,,08-28
1266,300100,双林股份,0.22,-48.84,,3.21,,9113.66,-47.19,,08-28
1267,002102,冠福股份,0.12,313.58,,5.64,,32876.22,318.26,,08-28
1268,600889,南京化纤,-0.15,-214.07,,-4.35,,-5640.1,-236.07,,08-28
1269,300148,天舟文化,0.17,30.77,,3.22,,13662.32,24.05,,08-28
1270,603939,益丰药房,0.62,45.43,,6.87,,22520.43,45.48,,08-28
1271,300180,华峰超纤,0.18,0.0,,4.19,,20768.46,140.73,,08-28
1272,603214,爱婴室,0.56,24.44,,8.1,,4892.65,46.04,,08-28
1273,600589,广东榕泰,0.12,31.18,,2.75,,8575.31,31.36,,08-28
1274,000789,万年青,0.84,487.11,,15.44,,51389.98,487.15,,08-28
1275,300519,新光药业,0.26,-59.36,,5.78,,4161.89,-19.01,,08-28
1276,600606,绿地控股,0.5,31.58,,9.23,,605601.77,30.02,,08-28
1277,601008,连云港,0.01,50.0,,0.2,,625.73,61.79,,08-28
1278,603306,华懋科技,0.6,1.69,,6.77,,14890.46,19.56,,08-28
1279,300536,农尚环境,0.16,-40.74,,4.94,,2652.73,3.7,,08-28
1280,600623,华谊集团,0.5,229.38,,6.2,,105633.67,228.67,,08-28
1281,603396,金辰股份,0.6,-5.16,,5.32,,4514.69,26.55,,08-28
1282,600287,江苏舜天,0.12,34.74,,2.82,,5301.09,34.72,,08-28
1283,000159,国际实业,-0.08,-35.14,,-1.9,,-3915.47,-35.16,,08-28
1284,002246,北化股份,0.11,83.33,,2.67,,6102.05,137.54,,08-28
1285,600715,文投控股,0.0,-98.1,,0.11,,720.39,-97.94,,08-28
1286,000952,广济药业,0.47,131.34,,14.3,,11693.72,130.56,,08-28
1287,600731,湖南海利,0.05,0.0,,1.68,,1661.01,6.97,,08-28
1288,300325,德威新材,0.03,200.0,,2.35,,3503.57,256.18,,08-28
1289,603608,天创时尚,0.32,23.08,,6.72,,13826.73,37.37,,08-28
1290,002616,长青集团,0.04,-38.8,,1.47,,3102.41,-38.01,10派2,08-28
1291,600006,东风汽车,0.15,116.02,,4.27,,29125.31,116.1,,08-28
1292,603639,海利尔,2.0,55.04,,13.86,,24048.72,62.44,,08-28
1293,300670,大烨智能,0.07,-72.55,,2.36,,1361.87,-34.16,,08-28
1294,300035,中科电气,0.1,75.72,,4.38,,5062.51,77.06,,08-28
1295,600406,国电南瑞,0.31,121.43,,6.13,,135230.67,286.84,,08-28
1296,601990,南京证券,0.08,-20.0,,1.97,,18634.45,-23.17,,08-28
1297,300073,当升科技,0.28,-29.02,,4.75,,11280.81,-22.16,,08-28
1298,002686,亿利达,0.16,12.33,,4.73,,7267.39,12.62,,08-28
1299,600824,益民集团,0.09,-5.26,,4.34,,9470.65,-5.06,,08-28
1300,300089,文化长城,0.11,164.41,,2.48,,4949.48,175.69,,08-28
1301,300746,汉嘉设计,0.19,35.71,,4.82,,3155.67,45.11,,08-28
1302,603050,科林电气,0.15,-11.76,,2.49,,2455.19,27.63,,08-28
1303,002412,汉森制药,0.21,13.89,,4.86,,6068.12,13.87,,08-28
1304,000700,模塑科技,0.02,-86.24,,0.5,,1325.62,-84.11,,08-28
1305,600146,商赢环球,0.07,-35.96,,1.1,,3421.55,-36.12,,08-28
1306,300492,山鼎设计,0.1,100.0,,2.61,,817.82,87.25,,08-28
1307,000768,中航飞机,0.06,77.34,,1.04,,16246.16,77.33,,08-28
1308,002807,江阴银行,0.21,4.26,,3.94,,36750.0,4.27,,08-28
1309,000012,南玻A,0.13,-31.58,,4.09,,35283.72,-10.22,,08-28
1310,600612,老凤祥,1.24,11.55,,10.94,,64988.77,11.55,,08-28
1311,603315,福鞍股份,0.02,-64.54,,0.4,,392.12,-60.94,,08-28
1312,000836,鑫茂科技,0.03,-16.02,,2.23,,3931.03,-16.0,,08-28
1313,300266,兴源环境,0.12,-53.01,,3.32,,12716.33,-51.05,,08-28
1314,002251,步步高,0.25,3.57,,3.41,,21543.04,3.54,,08-28
1315,600311,荣华实业,-0.07,-1480.0,,-5.66,,-4567.75,-1491.6,,08-28
1316,000998,隆平高科,0.13,-32.69,,2.62,,15752.74,-32.69,,08-28
1317,300676,华大基因,0.52,-1.89,,4.93,,20774.58,8.73,,08-28
1318,600416,湘电股份,-0.23,-1250.0,,-3.47,,-22124.94,-1244.71,,08-28
1319,000596,古井贡酒,1.77,62.39,,13.94,,89242.23,62.59,,08-28
1320,603035,常熟汽饰,0.95,120.93,,11.32,,26721.88,121.87,,08-28
1321,600491,龙元建设,0.26,39.92,,5.58,,39407.86,69.61,,08-28
1322,600850,华东电脑,0.4,14.11,,7.77,,17049.54,14.53,,08-28
1323,002727,一心堂,0.52,24.1,,7.62,,29245.73,35.3,,08-28
1324,600153,建发股份,0.42,27.27,,4.9,,118636.82,26.94,,08-28
1325,600171,上海贝岭,0.09,-53.54,,2.71,,6470.99,-51.59,,08-28
1326,000755,*ST三维,-0.2,-60.49,,-14.88,,-9455.41,-60.28,,08-28
1327,300180,华峰超纤,0.18,0.0,,4.19,,20768.46,140.73,,08-28
1328,603214,爱婴室,0.56,24.44,,8.1,,4892.65,46.04,,08-28
1329,600589,广东榕泰,0.12,31.18,,2.75,,8575.31,31.36,,08-28
1330,000789,万年青,0.84,487.11,,15.44,,51389.98,487.15,,08-28
1331,300519,新光药业,0.26,-59.36,,5.78,,4161.89,-19.01,,08-28
1332,600606,绿地控股,0.5,31.58,,9.23,,605601.77,30.02,,08-28
1333,601008,连云港,0.01,50.0,,0.2,,625.73,61.79,,08-28
1334,603306,华懋科技,0.6,1.69,,6.77,,14890.46,19.56,,08-28
1335,300536,农尚环境,0.16,-40.74,,4.94,,2652.73,3.7,,08-28
1336,600623,华谊集团,0.5,229.38,,6.2,,105633.67,228.67,,08-28
1337,603396,金辰股份,0.6,-5.16,,5.32,,4514.69,26.55,,08-28
1338,600287,江苏舜天,0.12,34.74,,2.82,,5301.09,34.72,,08-28
1339,000159,国际实业,-0.08,-35.14,,-1.9,,-3915.47,-35.16,,08-28
1340,002246,北化股份,0.11,83.33,,2.67,,6102.05,137.54,,08-28
1341,600715,文投控股,0.0,-98.1,,0.11,,720.39,-97.94,,08-28
1342,000952,广济药业,0.47,131.34,,14.3,,11693.72,130.56,,08-28
1343,600731,湖南海利,0.05,0.0,,1.68,,1661.01,6.97,,08-28
1344,300325,德威新材,0.03,200.0,,2.35,,3503.57,256.18,,08-28
1345,603608,天创时尚,0.32,23.08,,6.72,,13826.73,37.37,,08-28
1346,002616,长青集团,0.04,-38.8,,1.47,,3102.41,-38.01,10派2,08-28
1347,600006,东风汽车,0.15,116.02,,4.27,,29125.31,116.1,,08-28
1348,603639,海利尔,2.0,55.04,,13.86,,24048.72,62.44,,08-28
1349,300670,大烨智能,0.07,-72.55,,2.36,,1361.87,-34.16,,08-28
1350,300035,中科电气,0.1,75.72,,4.38,,5062.51,77.06,,08-28
1351,603676,卫信康,0.13,-27.78,,6.51,,5655.63,-12.68,,08-28
1352,600052,浙江广厦,0.12,200.0,,4.39,,10418.88,223.81,,08-28
1353,603703,盛洋科技,-0.02,-122.22,,-0.8,,-427.55,-121.12,,08-28
1354,603728,鸣志电器,0.23,-1.18,,4.56,,7883.42,3.76,,08-28
1355,300722,新余国科,0.29,16.0,,5.91,,2305.73,51.38,,08-28
1356,002054,德美化工,0.07,11.68,,1.59,,2846.92,11.77,,08-28
1357,600085,同仁堂,0.47,6.64,,7.32,,63937.3,6.6,,08-28
1358,300100,双林股份,0.22,-48.84,,3.21,,9113.66,-47.19,,08-28
1359,002102,冠福股份,0.12,313.58,,5.64,,32876.22,318.26,,08-28
1360,600889,南京化纤,-0.15,-214.07,,-4.35,,-5640.1,-236.07,,08-28
1361,300148,天舟文化,0.17,30.77,,3.22,,13662.32,24.05,,08-28
1362,603939,益丰药房,0.62,45.43,,6.87,,22520.43,45.48,,08-28
1363,300492,山鼎设计,0.1,100.0,,2.61,,817.82,87.25,,08-28
1364,000768,中航飞机,0.06,77.34,,1.04,,16246.16,77.33,,08-28
1365,002807,江阴银行,0.21,4.26,,3.94,,36750.0,4.27,,08-28
1366,000012,南玻A,0.13,-31.58,,4.09,,35283.72,-10.22,,08-28
1367,600612,老凤祥,1.24,11.55,,10.94,,64988.77,11.55,,08-28
1368,603315,福鞍股份,0.02,-64.54,,0.4,,392.12,-60.94,,08-28
1369,000836,鑫茂科技,0.03,-16.02,,2.23,,3931.03,-16.0,,08-28
1370,300266,兴源环境,0.12,-53.01,,3.32,,12716.33,-51.05,,08-28
1371,002251,步步高,0.25,3.57,,3.41,,21543.04,3.54,,08-28
1372,600311,荣华实业,-0.07,-1480.0,,-5.66,,-4567.75,-1491.6,,08-28
1373,000998,隆平高科,0.13,-32.69,,2.62,,15752.74,-32.69,,08-28
1374,300676,华大基因,0.52,-1.89,,4.93,,20774.58,8.73,10派2,08-28
1375,600406,国电南瑞,0.31,121.43,,6.13,,135230.67,286.84,,08-28
1376,601990,南京证券,0.08,-20.0,,1.97,,18634.45,-23.17,,08-28
1377,300073,当升科技,0.28,-29.02,,4.75,,11280.81,-22.16,,08-28
1378,002686,亿利达,0.16,12.33,,4.73,,7267.39,12.62,,08-28
1379,600824,益民集团,0.09,-5.26,,4.34,,9470.65,-5.06,,08-28
1380,300337,银邦股份,0.02,-48.06,,0.92,,1430.89,-48.01,,08-28
1381,603633,徕木股份,0.19,0.0,,3.13,,2237.3,-2.75,,08-28
1382,002628,成都路桥,0.02,-23.23,,0.42,,1117.72,-23.36,,08-28
1383,600448,华纺股份,0.02,0.0,,0.77,,1134.37,47.99,,08-28
1384,000617,中油资本,0.45,12.5,,5.54,,407051.58,13.42,,08-28
1385,600081,东风科技,0.32,19.77,,7.59,,9878.35,19.77,,08-28
1386,300736,百邦科技,0.24,-52.94,,5.05,,1927.01,-8.02,,08-28
1387,002066,瑞泰科技,0.03,15.61,,1.53,,631.98,15.66,,08-28
1388,000668,荣丰控股,0.03,-200.0,,0.78,,478.93,-195.26,,08-28
1389,300112,万讯自控,0.05,25.0,,1.61,,1510.01,38.23,,08-28
1390,002403,爱仕达,0.26,4.0,,4.12,,9206.34,7.21,,08-28
1391,600133,东湖高新,0.19,-83.22,,3.61,,13726.26,-80.8,,08-28
1392,600155,华创阳安,0.06,-33.33,,0.69,,10326.28,-30.23,,08-28
1393,300467,迅游科技,0.46,155.56,,16.81,,10366.83,236.7,,08-28
1394,300160,秀强股份,0.11,-44.43,,4.7,,6325.0,-44.43,10派2,08-28
1395,600965,福成股份,0.1,25.0,,4.53,,8543.0,30.38,,08-28
1396,002467,二六三,0.05,-16.67,,2.19,,4008.21,-19.24,,08-28
1397,300515,三德科技,0.07,7.75,,3.09,,1413.11,9.58,,08-28
1398,002499,科林环保,0.15,-35.21,,3.73,,2819.21,-35.24,,08-28
1399,600243,青海华鼎,-0.11,-200.0,,-2.92,,-5032.64,-208.52,,08-28
1400,600677,航天通信,0.16,1003.45,,2.54,,8380.5,1010.02,,08-28
1401,601369,陕鼓动力,0.12,50.0,,3.08,,18897.48,43.56,,08-28
1402,300289,利德曼,0.09,-8.9,,2.88,,3834.99,-5.21,,08-28
1403,300617,安靠智电,0.44,-32.03,,5.25,,4356.28,11.22,,08-28
1404,000429,粤高速A,0.37,-13.95,,8.6,,77900.22,-12.75,,08-28
1405,600711,盛屯矿业,0.24,60.81,,6.91,,37755.2,70.1,,08-28
1406,000523,广州浪奇,0.03,0.0,,0.92,,1717.32,0.49,,08-28
1407,600732,ST新梅,-0.01,-108.37,,-1.34,,-599.11,-108.38,,08-28
1408,300004,南风股份,-0.03,-115.79,,-0.52,,-1608.35,-116.26,,08-28
1409,603609,禾丰牧业,0.2,53.85,,4.77,,16435.91,52.04,,08-28
1410,600748,上实发展,0.15,25.0,,2.76,,27732.77,21.84,,08-28
1411,601828,美凯龙,0.78,39.29,,6.93,,303860.97,48.57,,08-28
1412,300688,创业黑马,0.24,-20.0,,4.29,,1646.35,7.83,,08-28
1413,002023,海特高新,0.04,33.33,,0.91,,3192.38,38.33,,08-28
1414,603006,联明股份,0.24,-14.29,,4.86,,4625.57,-15.13,,08-28
1415,600480,凌云股份,0.39,-25.0,,4.56,,17673.0,-24.68,,08-28
1416,300101,振芯科技,0.05,7.01,,3.0,,2632.53,7.19,,08-28
1417,603858,步长制药,1.03,3.37,,5.19,,70091.6,3.37,,08-28
1418,000693,*ST华泽,-0.19,37.66,,,,-10312.4,37.73,,08-28
1419,600556,ST慧球,-0.03,-11.99,,-13.96,,-1012.69,-12.02,,08-28
1420,000733,振华科技,0.35,14.43,,3.87,,16380.6,14.35,,08-28
1421,002135,东南网架,0.12,50.0,,3.19,,12570.75,83.11,,08-28
1422,000761,本钢板材,0.2,16.77,,4.56,,75695.2,44.56,,08-28
1423,603218,日月股份,0.29,-6.45,,4.2,,11812.42,-4.1,,08-28
1424,600196,复星医药,0.63,-10.0,,6.12,,156047.08,-7.61,,08-28
1425,603268,松发股份,0.17,-26.09,,3.47,,2127.95,4.29,,08-28
1426,600215,长春经开,0.19,500.0,,3.52,,8705.39,499.91,,08-28
1427,300520,科大国创,0.03,50.0,,1.21,,684.66,47.27,,08-28
1428,600608,ST沪科,-0.0,-90.0,,,,-139.65,-89.36,,08-28
1429,300214,日科化学,0.14,55.56,,3.62,,5826.78,60.38,,08-28
1430,600232,金鹰股份,0.04,37.93,,1.24,,1452.56,35.63,,08-28
1431,000861,海印股份,0.03,7.67,,2.1,,7271.38,10.8,,08-28
1432,600682,南京新百,-1.43,-1887.5,,-22.09,,-159324.12,-1895.68,,08-28
1433,300278,华昌达,0.04,-63.83,,1.45,,2368.07,-63.75,,08-28
1434,002247,聚力文化,0.37,54.17,,5.98,,31173.04,52.63,,08-28
1435,300315,掌趣科技,0.14,40.0,,4.37,,38035.23,42.39,,08-28
1436,300331,苏大维格,0.17,6.25,,2.75,,3889.17,8.95,,08-28
1437,603617,君禾股份,0.43,-2.27,,9.05,,4344.71,13.82,,08-28
1438,600370,三房巷,0.04,6.3,,2.4,,3091.77,6.35,,08-28
1439,300347,泰格医药,0.44,82.78,,8.42,,21865.31,82.78,,08-28
1440,600202,*ST哈空,0.01,-116.89,,0.95,,567.85,-116.91,,08-28
1441,600597,光明乳业,0.27,-8.59,,6.02,,33489.38,-8.58,,08-28
1442,600998,九州通,0.29,-40.82,,2.89,,53674.28,-32.31,,08-28
1443,300204,舒泰神,0.2,-33.33,,4.25,,9678.83,-32.11,,08-28
1444,000838,财信发展,0.02,10.29,,0.93,,1651.23,10.7,,08-28
1445,601163,三角轮胎,0.25,-26.47,,2.48,,20106.66,-26.06,,08-28
1446,002543,万和电气,0.63,29.38,,8.77,,27650.47,29.37,,08-28
1447,000099,中信海直,0.07,3.52,,1.44,,4277.43,3.52,,08-28
1448,600671,天目药业,0.26,-542.93,,38.54,,3203.95,-543.24,,08-28
1449,300611,美力科技,0.11,-8.33,,2.99,,2053.0,-3.9,,08-28
1450,002270,华明装备,0.05,-73.68,,1.88,,4107.8,-58.32,,08-28
1451,002591,恒大高新,0.05,-218.56,,1.25,,1558.13,-235.23,,08-28
1452,002607,亚夏汽车,0.05,0.0,,1.95,,3773.29,-11.41,,08-28
1453,600371,万向德农,-0.02,-119.13,,-1.08,,-503.65,-119.45,,08-28
1454,002623,亚玛顿,0.12,140.0,,0.88,,1890.19,148.26,,08-28
1455,603686,龙马环卫,0.46,-4.17,7.42,6.16,,13546.86,6.41,,08-28
1456,600809,山西汾酒,1.08,55.76,,16.27,,93715.54,55.76,,08-28
1457,603012,创力集团,0.16,33.33,,3.83,,9898.2,27.97,,08-28
1458,300730,科创信息,-0.07,-50.0,,-2.94,,-1084.11,8.27,,08-28
1459,002382,蓝帆医疗,0.27,28.57,,6.94,,14771.26,42.89,,08-28
1460,002705,新宝股份,0.17,-30.79,,3.64,,13822.6,-28.54,,08-28
1461,000662,天夏智慧,0.15,-29.02,,2.23,,12503.13,-29.01,,08-28
1462,000668,荣丰控股,0.03,-200.0,,0.78,,478.93,-195.26,,08-28
1463,300112,万讯自控,0.05,25.0,,1.61,,1510.01,38.23,,08-28
1464,002403,爱仕达,0.26,4.0,,4.12,,9206.34,7.21,,08-28
1465,600133,东湖高新,0.19,-83.22,,3.61,,13726.26,-80.8,,08-28
1466,600155,华创阳安,0.06,-33.33,,0.69,,10326.28,-30.23,,08-28
1467,300467,迅游科技,0.46,155.56,,16.81,,10366.83,236.7,,08-28
1468,300160,秀强股份,0.11,-44.43,,4.7,,6325.0,-44.43,10派2,08-28
1469,600965,福成股份,0.1,25.0,,4.53,,8543.0,30.38,,08-28
1470,002467,二六三,0.05,-16.67,,2.19,,4008.21,-19.24,,08-28
1471,300515,三德科技,0.07,7.75,,3.09,,1413.11,9.58,,08-28
1472,002499,科林环保,0.15,-35.21,,3.73,,2819.21,-35.24,,08-28
1473,600243,青海华鼎,-0.11,-200.0,,-2.92,,-5032.64,-208.52,,08-28
1474,600677,航天通信,0.16,1003.45,,2.54,,8380.5,1010.02,,08-28
1475,601369,陕鼓动力,0.12,50.0,,3.08,,18897.48,43.56,,08-28
